SK_ID_CURR,TARGET
100001,0.05745543606053835
100005,0.18003931466035916
100013,0.041178301195401355
100028,0.05733204174661571
100038,0.13248267900354127
100042,0.0326751300877806
100057,0.046210030357431445
100065,0.11145064008007159
100066,0.024785998915871202
100067,0.10582015439514851
100074,0.06652770282133263
100090,0.11432176129558073
100091,0.13974900247760105
100092,0.09757200520856779
100106,0.11790948400534827
100107,0.1060403989235602
100109,0.08247764929402161
100117,0.052364594881190364
100128,0.07354409657597268
100141,0.06523498008411176
100150,0.051986901474606946
100168,0.02199939874547204
100169,0.03225529548417138
100170,0.07838985342466148
100171,0.07348794072533746
100172,0.13760886606624592
100184,0.08592598973023852
100187,0.05279735576934268
100212,0.054852751470422324
100222,0.09279587560345055
100223,0.030873443652568312
100232,0.03577733189251645
100241,0.16996048194173097
100245,0.04684479525491861
100253,0.03217135764252313
100256,0.1124054479626962
100271,0.02591707591661648
100278,0.1843099191178995
100280,0.032260061062510566
100306,0.19412097010997642
100311,0.1505916025808854
100312,0.036956373177677054
100330,0.07687993724954569
100331,0.06868116889318487
100352,0.07872760959317163
100358,0.12871176330969297
100367,0.06105241023788262
100382,0.10173243752585727
100384,0.07252530440015283
100385,0.0955075803313478
100386,0.06619748167653744
100399,0.043944034498137094
100404,0.07996922869044704
100416,0.034644881879931394
100422,0.13179520846619927
100426,0.05591129990417523
100438,0.05550878553308871
100444,0.13234951184405783
100445,0.12692076069309155
100446,0.103482521252848
100447,0.04765022155414778
100450,0.06351751664401072
100466,0.05033938298857638
100483,0.04440131654362722
100484,0.025372827203136144
100494,0.08703164050550734
100510,0.14740179600607803
100512,0.0421154804550925
100517,0.05397603810213363
100548,0.049426447429261965
100551,0.056115368230408046
100552,0.13498196101706283
100553,0.04973631648861345
100561,0.12718930825500757
100568,0.2626286659321423
100569,0.03646694930108062
100591,0.0678234418945711
100592,0.030125365549865116
100602,0.07203444608747228
100607,0.07217723766924741
100613,0.07624651650877684
100617,0.07248153066310598
100618,0.08168925026267598
100622,0.19272616113801153
100625,0.09344652576662274
100677,0.09623423057244276
100699,0.06737122905245235
100702,0.3311612991331784
100711,0.0684995840074032
100729,0.16801453219609014
100740,0.12012793764639376
100744,0.13398365033974027
100745,0.08821614896588696
100747,0.14368575305844578
100751,0.1673909329752999
100752,0.0699295931798532
100753,0.24721620542894446
100754,0.15679048896024297
100760,0.07422101686230846
100762,0.08494845181060831
100763,0.0671755795247129
100765,0.05109379010185306
100770,0.10743688834640243
100772,0.04155936244357619
100777,0.06317856991971801
100791,0.04212970910646162
100792,0.030295878584424594
100797,0.05420302191325137
100823,0.06611325388227203
100826,0.07184180591271623
100830,0.04234491266477133
100836,0.1714551702803613
100872,0.0667224087054004
100910,0.08861732865588538
100913,0.0802091316999056
100918,0.07226953496591947
100931,0.029810892084085154
100952,0.10095477759109923
100953,0.05473593010121109
100965,0.13738158125537012
100970,0.0616849560694049
100982,0.14179091369151683
100983,0.10833384410543327
100984,0.06070158048283864
100987,0.09085888284442856
100997,0.07432623347915784
100998,0.11530256365173518
101002,0.10333120266878705
101005,0.20951871858252877
101008,0.1342735989730213
101020,0.08909528811904507
101021,0.08841469333128088
101024,0.06422780464110879
101025,0.16735816983439838
101026,0.054381254655427376
101031,0.0598738403881578
101041,0.04465934898310594
101051,0.023461965671304916
101055,0.09313984637472882
101056,0.19025285252928495
101057,0.09248879443156421
101064,0.055111574905439824
101079,0.09299120307187506
101087,0.07088772226984698
101090,0.04035243047181902
101092,0.09379175877949748
101097,0.1001671806890304
101099,0.03243400449203433
101107,0.08319070947753492
101118,0.089837357198913
101125,0.10801874180000444
101126,0.03780958011626456
101128,0.07011053952806119
101136,0.15167686393809562
101140,0.10276509560078398
101149,0.09548049899509836
101160,0.0696612484411782
101169,0.1285103513297971
101181,0.061423532238352035
101186,0.027037126191982102
101190,0.1259339602513725
101193,0.12242454991800625
101194,0.09058781536068979
101198,0.10930279045505112
101200,0.034533415422747946
101204,0.05892571697170051
101211,0.06697535433425202
101213,0.0760618167063095
101223,0.07155805025451388
101225,0.09021591365653667
101237,0.08305169810331565
101243,0.08698376336456386
101244,0.14996913513594723
101258,0.050943925623389154
101259,0.19758077443080344
101268,0.12371816283801979
101269,0.04231530649097837
101271,0.14837193716910568
101279,0.04873883468164807
101281,0.09546926048397325
101287,0.057619054648602334
101292,0.048009193929107796
101294,0.06769366031509236
101296,0.05453942880945474
101297,0.05899960808617535
101299,0.05097308348021831
101301,0.05893464475579991
101305,0.07424577879091533
101308,0.058877475701343905
101318,0.034195724387422015
101327,0.17528737875264358
101329,0.08755910609706094
101332,0.04153367346341678
101337,0.08341415573241875
101343,0.03645959623321591
101345,0.041730638284550474
101346,0.047586428892434994
101353,0.021754031358372873
101354,0.13103285424830546
101355,0.1571197811270148
101356,0.03678069908764107
101362,0.12156999922800456
101363,0.2159527826207087
101365,0.04252507297835763
101366,0.09516548750478403
101367,0.18999252084743934
101368,0.027386517569382273
101374,0.13913271538173272
101380,0.03901227868717878
101383,0.03545273067066869
101398,0.03250529907985854
101399,0.2009863060134849
101401,0.15442963201374849
101412,0.09928378876105444
101426,0.08157506339019233
101427,0.2894118721173147
101428,0.1187151941252382
101429,0.11961577832184714
101434,0.05660305716875097
101440,0.08620389966062363
101448,0.08814970561645934
101449,0.07643821792579904
101465,0.058935895522128405
101467,0.04644225597763594
101472,0.17146237913738333
101478,0.11793653806048347
101497,0.06786883444928014
101504,0.07391045507076083
101547,0.05357263219225881
101548,0.09319845616104594
101555,0.08413219996358523
101570,0.05675602996826716
101572,0.06141909479327445
101578,0.06354020428008621
101580,0.15288103323125982
101588,0.100173369114694
101602,0.051467395630234516
101610,0.10980219004793669
101614,0.08367231038418985
101616,0.08671382133652016
101643,0.10163282001613691
101644,0.06532865496369639
101649,0.10353693913100698
101650,0.0891704046607997
101665,0.02608466261100254
101667,0.12100988577508084
101669,0.047767895665293
101674,0.09548164721238973
101675,0.05669676286542361
101678,0.11995511162232243
101682,0.09686652483352882
101686,0.08036585070316234
101697,0.16413985610579035
101700,0.16629842959372884
101711,0.04646167018197594
101714,0.03325477849281922
101715,0.15398390281758828
101728,0.0731382335131454
101732,0.06503192692906722
101757,0.10628537405808873
101758,0.11314434377269583
101759,0.08176638739615266
101762,0.025546477195016983
101764,0.061316167238599575
101780,0.20478478656753618
101784,0.06011789980577632
101789,0.03641607212858104
101816,0.0696314196418867
101819,0.04935072671018418
101827,0.02569636618501073
101863,0.1031860887018368
101867,0.10487106504224428
101870,0.03159979169482425
101873,0.1296827586738047
101878,0.08292996207010347
101879,0.03446185970155949
101880,0.03727332104170388
101887,0.10851598734188846
101897,0.03718438163978149
101901,0.0699890809002788
101903,0.28465033376924265
101920,0.05973083935377857
101921,0.06932624927421253
101922,0.051766351406566304
101961,0.13369765525871669
101962,0.06119040240091472
101971,0.0636206148153094
101976,0.15939673527596096
102002,0.10334211989983232
102005,0.044177333050565384
102007,0.26520469488250886
102017,0.03467704959116265
102019,0.16513052757094326
102029,0.028095312947652544
102051,0.1442667689307592
102052,0.03481593295679301
102054,0.042190646354892246
102062,0.11205260286009347
102067,0.12348873448604339
102068,0.08590320594130017
102070,0.061701069683921535
102090,0.08146785228503226
102092,0.139797347052986
102099,0.14111843247830133
102100,0.03381297349953192
102112,0.08717259935562592
102113,0.0759129627820828
102122,0.14181680118604342
102123,0.05684058155678871
102125,0.056209140838319016
102126,0.12320996269573142
102146,0.07887560060632132
102147,0.10079544308853661
102151,0.06376742396465165
102158,0.08430365454016428
102159,0.05099957867281593
102162,0.06535681381715726
102165,0.06774101815526076
102166,0.08033047279302004
102174,0.047748197631082526
102193,0.1695547201031595
102198,0.05396290219277536
102205,0.10899391964111997
102206,0.04683063193999391
102218,0.06219177237019119
102221,0.06998850369999664
102230,0.06610842431062178
102238,0.10240340952440753
102248,0.043823890373225274
102252,0.1413129164470732
102259,0.060475336583712486
102262,0.09692445620706042
102273,0.053046643538092644
102286,0.08987038444299321
102293,0.05486807367657308
102294,0.04000688463637799
102296,0.08362016289092068
102298,0.08657885649215756
102303,0.04103625489837341
102309,0.06728303631373063
102315,0.05513147342755247
102340,0.04960511845478111
102342,0.0856143464136315
102344,0.07217376816136402
102346,0.10314605812245094
102347,0.04089678145370224
102374,0.07140396320222948
102380,0.06377015493621431
102387,0.05886682754814533
102393,0.053748565611393656
102403,0.0568225148551589
102413,0.08491854548693473
102414,0.019265596564133174
102415,0.05256009385758728
102416,0.09518751547366168
102439,0.07098556543096209
102441,0.04878254869625249
102443,0.04810921564038474
102444,0.06910077670525705
102445,0.18293695447339756
102448,0.05695993843849692
102449,0.09033245956889015
102450,0.17339283881760154
102456,0.07553971595170164
102458,0.09266928134019486
102459,0.0690148078237711
102465,0.029154580447643182
102470,0.15638915299777265
102471,0.060243863533561204
102475,0.11572634789358321
102476,0.12097030484300736
102506,0.0902059116527957
102509,0.04602682456710546
102519,0.06006141067721892
102522,0.06241395285093279
102545,0.05384866472960039
102549,0.09011511399962584
102562,0.030812262628249314
102563,0.05324981455990014
102568,0.12666110186662896
102582,0.10533845767793118
102592,0.0348855081319374
102597,0.11597126904841601
102605,0.07242210229262734
102614,0.06055058167960957
102617,0.09389287791804823
102634,0.07093516151891474
102652,0.053420419227131956
102655,0.023302092280975045
102671,0.06706659626098314
102694,0.11450964475828168
102701,0.08223789887363829
102703,0.03043145491238963
102704,0.041163906520579024
102713,0.021838287290115367
102720,0.13427338243726092
102731,0.0418546522473032
102733,0.0748295765174398
102749,0.07346446801313607
102755,0.05670268649774859
102763,0.04370544946991486
102770,0.08666206152543897
102772,0.10356935472064804
102799,0.12770344389605337
102838,0.05558610085059013
102854,0.0509807020112996
102862,0.12282205656876978
102863,0.06354961757909201
102867,0.041283385564688184
102868,0.04165547227047438
102878,0.07690926273113674
102887,0.09552068605927856
102898,0.14122391115039198
102904,0.08038617323006873
102912,0.11762741113470201
102919,0.04090713665023117
102927,0.07344766423009255
102932,0.07170983347334031
102933,0.18407323971105236
102935,0.042567282069636524
102958,0.0960221616109246
102969,0.09733793318281002
102971,0.03875717575570684
102975,0.04125060576650745
102979,0.08253572118920999
102982,0.03310038552926708
102987,0.12390142146057938
102989,0.0926439570898648
102995,0.07659919947727255
102996,0.048518008406782505
103000,0.046863959373797205
103001,0.09154483041326124
103004,0.08080179325063915
103010,0.055095508714506
103025,0.13494085070667752
103029,0.1022466025684769
103046,0.09183247922276794
103056,0.05047045288995203
103062,0.1004993449873088
103078,0.07471014684159781
103083,0.027843309058837824
103092,0.09167892747830156
103096,0.08647219239564961
103097,0.12453989952341919
103102,0.16534476036815648
103112,0.08032755072439168
103132,0.049328942272649515
103144,0.10173288516333395
103145,0.06436962321082565
103146,0.051885536340367085
103147,0.11563972813727806
103158,0.05858552670471982
103171,0.10186594375366088
103173,0.040084481930768585
103184,0.06260112791496106
103195,0.10559774012269181
103196,0.04793720353932316
103206,0.037985236639400816
103230,0.09548984287100454
103231,0.1798060273419442
103232,0.05390882037306546
103239,0.10221791553704582
103240,0.10866775406599438
103243,0.06331300563916141
103252,0.10653303198725038
103258,0.07381587427220734
103259,0.11187331463468139
103279,0.04495866003679302
103280,0.022918898962880855
103286,0.05557381939107827
103287,0.238087843634328
103290,0.053597142850235265
103298,0.07994835933418903
103315,0.020923602819472996
103319,0.03922993321565941
103334,0.12660994763013747
103336,0.0978486321572528
103345,0.0640375558420826
103368,0.05207024904654316
103371,0.14330987980928694
103377,0.07090723441591204
103398,0.0390673299169673
103404,0.05466634563094199
103408,0.12741874168418282
103410,0.05790648945474682
103418,0.03149505762651083
103420,0.15608749546182596
103432,0.10214349410598357
103433,0.04282239988599865
103436,0.03285317176435439
103440,0.06554716936313337
103453,0.05764131811846257
103459,0.10819998373043303
103460,0.06125213384460795
103461,0.032666108312572835
103462,0.09759307359579845
103473,0.1054887168027354
103474,0.034399434245377045
103475,0.1425674625754584
103478,0.1381649573360275
103480,0.1031192314710873
103484,0.040641001808902594
103494,0.07089322381046233
103513,0.11040518304582012
103515,0.0650242616122714
103516,0.20926444672993885
103525,0.12247329598538956
103541,0.16240287394535485
103544,0.04136258078940329
103562,0.176497634576165
103570,0.28164895391545647
103572,0.14450065605665796
103574,0.044688618989854115
103575,0.06349778161299667
103591,0.12554012637323306
103594,0.04475207767475927
103609,0.049681273580362104
103613,0.05124129780954373
103614,0.05680091849669283
103615,0.043738919974801144
103624,0.08594716548246534
103625,0.21709364541784484
103628,0.15508402990079936
103629,0.03809977510889244
103647,0.06409704873907977
103648,0.10816541549731312
103651,0.06876378258398416
103658,0.034706014984096686
103668,0.0712890271101007
103669,0.06138088572588199
103676,0.09174985650188312
103682,0.05690843957032213
103683,0.04436173352976753
103689,0.03352386149525002
103725,0.04466200058871704
103733,0.09935112756682853
103744,0.025480589092359045
103762,0.08882833680939965
103771,0.16200947120300807
103773,0.024088364796059483
103783,0.1033644944933536
103784,0.07987383860840153
103808,0.033798683391458695
103812,0.06135347372204297
103813,0.09305464839935836
103814,0.0567673408985166
103818,0.1851031693289866
103824,0.06877897444108416
103828,0.032571427547855684
103830,0.1369954439196172
103840,0.03504766542383571
103842,0.11265656369397704
103847,0.146477224054189
103848,0.1018655482119687
103851,0.027428626296741674
103854,0.1746114521602438
103857,0.23273368264354366
103861,0.022357374961848996
103862,0.08776404775584627
103865,0.09478707481751043
103870,0.033111289503859095
103876,0.05456911675585347
103891,0.2512375594406836
103908,0.05214807109813197
103914,0.07892241611740719
103918,0.0941853147595516
103940,0.07173086297221386
103963,0.1180121080560819
103966,0.1029069772702643
103971,0.1164998840887484
103980,0.09045402272227455
103984,0.06813421043698212
103985,0.058681745040515106
103998,0.2098015378435661
104019,0.04317980829887933
104026,0.0571376210897698
104035,0.10982127134921618
104044,0.0651820410136835
104045,0.06773369014821526
104047,0.10149053477067353
104051,0.039453626061275636
104058,0.06728294819676178
104063,0.031207600411416837
104066,0.07967710102790544
104087,0.023986320262935224
104089,0.06342690103712244
104095,0.04210029792198101
104098,0.13277604481653377
104104,0.0336837959255945
104110,0.19097465239515193
104120,0.06712485735685937
104122,0.036743073362803046
104131,0.04321772660987306
104132,0.10534404918739516
104135,0.04330647818417591
104136,0.059769599951417125
104149,0.07963332179920661
104150,0.06492595318123427
104156,0.13290227681029748
104165,0.13745442778239503
104175,0.06449406842571838
104179,0.12241657761159569
104184,0.09844915078903775
104206,0.041098495445122944
104216,0.14796524172073075
104230,0.1676983835011634
104257,0.02570092698312475
104272,0.03653168392468048
104273,0.08353000392060989
104278,0.028860965714049194
104294,0.11147680751747371
104295,0.08140865713426496
104297,0.0467233435252855
104298,0.09067197369432718
104308,0.090861220167519
104318,0.05691732286190016
104319,0.06434651143737434
104320,0.11760494099030672
104327,0.10380605467515006
104334,0.08949953556111755
104344,0.08120325234166562
104350,0.04227109726741957
104351,0.11117935567730505
104354,0.07850665277476025
104369,0.14397532267080035
104376,0.0912260880445753
104381,0.0632472047051812
104384,0.06964128511414398
104391,0.04683635080030924
104394,0.05628971906590365
104398,0.16768254620601514
104402,0.04438287240415275
104408,0.06874848832924023
104409,0.03685133966384692
104410,0.174859626066459
104412,0.07699217583739039
104417,0.11186473462897821
104424,0.07934968403752969
104426,0.045611391516722666
104435,0.07346140669015716
104445,0.0576534832235968
104458,0.024430460775271234
104460,0.06828672665569083
104466,0.053208490444080034
104472,0.13762009108894327
104473,0.10918020953926937
104479,0.028797746052029154
104480,0.041301576947017665
104482,0.12605590961103125
104499,0.026515993682701848
104501,0.024621330284404774
104502,0.05460277799149968
104506,0.09065605586333067
104510,0.027724037444766942
104512,0.06053056935151032
104520,0.12610337721912954
104528,0.10494635579017139
104529,0.060021628606364806
104541,0.07569871857272545
104578,0.04885532230299589
104584,0.07568875227184634
104588,0.1321447598970625
104602,0.09740896485890661
104610,0.03911130583273601
104611,0.09399090435823307
104618,0.10378315098492064
104620,0.059812468223183285
104622,0.03880394391741996
104624,0.03877315767280979
104625,0.1053571877207999
104634,0.1507572077176932
104639,0.09453917793662704
104646,0.04746058044291091
104647,0.059988193799829996
104652,0.04446691975611515
104670,0.08858989349119603
104677,0.05496892819862572
104685,0.1296060521091088
104691,0.07077112834222926
104696,0.06295485040228149
104699,0.03446436149467451
104712,0.1509688755741868
104714,0.06797183892844846
104717,0.07039111527574873
104718,0.0411033975517737
104740,0.055945387501588985
104741,0.07309078097125436
104743,0.020151449839267657
104744,0.08214691502968054
104747,0.11495502469208978
104767,0.07372136299543947
104772,0.3686100987712124
104776,0.18341069150891867
104779,0.04266658671391734
104814,0.04932753584127473
104815,0.05670023410633066
104830,0.11114577286417125
104831,0.1435515767971812
104833,0.11023157572303494
104839,0.047093313310167584
104840,0.05944358320332273
104860,0.10332941136756862
104861,0.03467018513068221
104866,0.07233697114140702
104870,0.04019325788128576
104877,0.09826022080785903
104878,0.03383970729769243
104879,0.05135329613761998
104880,0.07358681354319596
104899,0.06485530904746688
104906,0.04164215753724428
104907,0.10636916851982915
104913,0.08951833241910928
104916,0.1120390382663579
104921,0.06457126237981284
104930,0.06326463473452099
104931,0.14572281734355372
104936,0.07670941900090915
104937,0.07082308502729509
104942,0.04797880158285114
104943,0.050483460510627944
104969,0.09704142538078736
104972,0.20977553346994882
104988,0.10818964885554584
105013,0.052709014969158585
105015,0.05925497942070759
105019,0.06560446484542153
105027,0.07366393902782369
105030,0.08171960252553227
105035,0.246750524752484
105041,0.03787287461636295
105051,0.1101472246617018
105056,0.05183559577323943
105067,0.34554989136276554
105071,0.12426830069402373
105072,0.04584957397658673
105074,0.16871164535858607
105091,0.08760257123885226
105101,0.04786919108103105
105103,0.0579437264553991
105134,0.06173178313076815
105139,0.06698906036772054
105142,0.15190964086453612
105146,0.06296137727317205
105163,0.07041885659654239
105168,0.1312049445857888
105172,0.024178032116582655
105176,0.21241252853727202
105195,0.06654138615742543
105196,0.1683042952587069
105197,0.029433449872434816
105203,0.06358947621112461
105223,0.08571306057468225
105227,0.1108886901122021
105228,0.027953579074599513
105230,0.12674966167496882
105231,0.13530467925476525
105239,0.056745535071890556
105242,0.0868557614812099
105244,0.067408292692279
105245,0.12174499091531973
105248,0.038536839238610364
105249,0.06104366013834415
105266,0.13477453144564253
105271,0.18015328575408762
105276,0.08949880575139475
105282,0.06686920149004466
105292,0.08287246692640064
105297,0.020617938428792972
105332,0.10460702939463858
105333,0.050851289114985126
105343,0.049759957221502706
105344,0.03499414222293145
105345,0.1319452507090948
105357,0.07208959444987677
105359,0.06472359887523274
105366,0.05385974172112929
105367,0.08484824676654319
105370,0.0176252608857812
105377,0.08107428273499218
105390,0.06482348805396905
105399,0.03814375059865401
105403,0.07514868414570583
105404,0.05906035877879102
105414,0.04921536355892408
105417,0.06836303845199175
105425,0.1694967366348725
105452,0.08128560945263762
105454,0.08974721122876567
105456,0.10536898847031372
105470,0.07746711128146803
105471,0.04190633627451815
105483,0.08661716501212235
105493,0.08394438950286472
105508,0.13748674431763958
105514,0.08110507041562083
105515,0.028445805848719575
105528,0.20599875129862907
105529,0.04869291827254014
105531,0.06250066562603288
105532,0.06343106138501453
105558,0.023495461445697172
105574,0.04496077949842595
105578,0.024450720866577173
105584,0.2235870452295583
105595,0.11245176881717993
105617,0.09288047768990981
105618,0.05016361633386996
105621,0.05780237048182149
105625,0.0719954297894904
105629,0.1019765510589636
105630,0.03269041348387399
105634,0.03673717472096609
105635,0.05245096389638744
105641,0.1176270091958432
105647,0.09083605659147093
105648,0.07919842341809771
105655,0.039523584785508985
105657,0.04020748473606128
105672,0.10247238973288304
105678,0.09325725949040238
105682,0.0701887515657038
105691,0.06644568256231659
105692,0.046489073466001944
105706,0.10425715207714188
105712,0.0797726436923211
105720,0.07667997070219927
105734,0.04536958653535741
105735,0.06803082211617886
105736,0.08462481218693474
105737,0.029492059498689584
105738,0.13623205183600137
105740,0.16031463115772157
105744,0.03632112520421151
105747,0.08364192752828742
105749,0.15522459106987388
105754,0.0741561486172088
105758,0.03665253857191938
105760,0.06751118122238675
105767,0.09229734925406989
105784,0.1534176017399377
105791,0.06349425547044546
105802,0.07851181164549971
105807,0.15777797052974535
105809,0.038130969361863665
105816,0.08467412877815907
105817,0.03559095318597279
105824,0.1522712919586383
105832,0.10147690272072393
105856,0.05527064167731284
105865,0.056852607424057344
105899,0.09656954600774618
105906,0.02678813314800352
105916,0.07411876793686295
105923,0.10198194395952047
105937,0.09611675223783468
105965,0.03269127636748315
105966,0.08925467767641594
105968,0.04479098488225065
105973,0.04971471606723403
105976,0.11573524664161697
105978,0.04751957647087331
105979,0.05184771146404473
105991,0.09288145841318525
105998,0.07129593250620657
105999,0.06624343596463998
106000,0.14247943998253298
106001,0.09930683298881446
106010,0.06284332584522653
106011,0.07259890133659462
106013,0.14905334072180618
106015,0.05329783669872557
106026,0.030435983267930792
106032,0.05765752397952326
106035,0.1339404441213431
106040,0.07148700850152595
106041,0.12347897436644324
106044,0.03270228980446655
106053,0.1589854891872035
106054,0.03077155151879949
106065,0.16473086991495453
106081,0.05766076512677622
106083,0.07391797620171088
106087,0.05607307233165071
106090,0.09258623912558632
106101,0.02144714694557389
106102,0.08219825471896472
106109,0.07561725866140352
106116,0.06121503145962022
106150,0.03089693624281757
106155,0.20315750354960213
106166,0.044498443767098196
106176,0.08310560238614073
