SK_ID_CURR,TARGET
100001,0.07755626814490553
100005,0.08718163517038441
100013,0.08019350190329373
100028,0.07874774795247362
100038,0.08899372806682287
100042,0.0755184073226743
100057,0.08331934363009041
100065,0.08490441487419176
100066,0.07396602102070132
100067,0.08201583858902159
100074,0.07553344968681394
100090,0.08679131153408558
100091,0.08520684910407962
100092,0.08432122164351286
100106,0.08864033459212196
100107,0.08305671322379626
100109,0.08456659195150461
100117,0.07953787024265435
100128,0.0770238690662814
100141,0.08467247324960643
100150,0.07864972138017377
100168,0.07572291269174906
100169,0.06900826077441005
100170,0.08077715142853199
100171,0.08560279311067386
100172,0.0878834065003347
100184,0.0759011361145408
100187,0.07544998602197912
100212,0.08130404088223621
100222,0.0829102770963959
100223,0.07614440754490408
100232,0.07912724360901291
100241,0.08901292366947343
100245,0.0788741323508794
100253,0.07640888571696461
100256,0.0828273719006571
100271,0.0752764668840041
100278,0.08471278456684692
100280,0.07923738087183191
100306,0.08836868218630438
100311,0.08457160660271468
100312,0.07484750349438953
100330,0.0806672840698206
100331,0.08437014537139373
100352,0.08200618954504493
100358,0.08356712148856195
100367,0.08249097812580922
100382,0.07976306534192258
100384,0.07776079172069073
100385,0.08396914588412657
100386,0.07986299287541641
100399,0.07798867626106333
100404,0.07699264197392064
100416,0.07783932109588884
100422,0.08937353342386287
100426,0.08131347767588738
100438,0.07784055588499708
100444,0.08238528851594436
100445,0.08600206677010848
100446,0.08489522655009567
100447,0.07569179763683771
100450,0.07723721960856102
100466,0.08242413686264402
100483,0.07931296210045313
100484,0.0742723990901937
100494,0.08083587759944111
100510,0.0854174020089435
100512,0.07384320371664117
100517,0.07842123199284556
100548,0.07223435737643794
100551,0.07722231486343575
100552,0.0884402443619105
100553,0.08145169474825685
100561,0.0822863302849143
100568,0.08734618621042732
100569,0.07733665151055874
100591,0.08448433041170719
100592,0.07228029897261538
100602,0.08331806477096325
100607,0.08123977562584679
100613,0.07903941969539872
100617,0.07804166986451781
100618,0.08500159666757465
100622,0.09057489089294034
100625,0.08397138930298041
100677,0.08062166453738899
100699,0.08066120817416136
100702,0.08686610603705128
100711,0.07722588374876661
100729,0.0896637102493671
100740,0.08693303046978192
100744,0.08470169703627274
100745,0.08384876339859217
100747,0.08265050450999616
100751,0.08328942007256747
100752,0.08019001394131461
100753,0.08906862225009017
100754,0.08323796141020195
100760,0.08551916209851528
100762,0.08269551674705698
100763,0.08045470633860148
100765,0.08074424893499792
100770,0.08255434723139682
100772,0.08263527422384534
100777,0.08215905637275163
100791,0.07856630338940467
100792,0.07785500612479102
100797,0.08351090386149018
100823,0.08475618854731046
100826,0.08468401207995294
100830,0.07634945251895954
100836,0.08674840977649789
100872,0.08240713745458433
100910,0.08206694532685183
100913,0.07399371388241914
100918,0.08256698484099843
100931,0.07617291896844003
100952,0.08694042885278214
100953,0.07872706850639546
100965,0.08434658696236799
100970,0.07852849285792095
100982,0.08509257236985208
100983,0.08128447478860899
100984,0.0775917682688618
100987,0.08788419415950978
100997,0.08022021479346533
100998,0.08905717297392159
101002,0.08358150792583889
101005,0.08738098633190307
101008,0.08763968241370819
101020,0.08505565391415988
101021,0.08364842333793208
101024,0.08028590595927175
101025,0.08845434718128911
101026,0.08171530333371203
101031,0.07761053768974119
101041,0.07650770292511554
101051,0.07517143146738975
101055,0.0816962985295025
101056,0.08436694377947468
101057,0.08577074078139975
101064,0.07701330058080555
101079,0.08021462542861166
101087,0.08208003735342335
101090,0.07426809624279795
101092,0.08180262539855229
101097,0.08391992183624282
101099,0.07364581529456872
101107,0.0838397280940014
101118,0.08363395652692882
101125,0.08213744995558674
101126,0.08073600750824672
101128,0.08705801218703461
101136,0.08630966813994188
101140,0.0847172687009561
101149,0.07619972726744449
101160,0.07580527852350151
101169,0.08777555735345087
101181,0.08018663457788314
101186,0.07633347874635309
101190,0.08503361864186273
101193,0.08635075619607031
101194,0.08065529102856031
101198,0.08193038081130294
101200,0.07835410686190962
101204,0.0861081213271395
101211,0.07790364082103228
101213,0.07962317256311861
101223,0.07983923146233346
101225,0.08482196357534262
101237,0.07817310562292631
101243,0.07835939362884843
101244,0.08578744309357031
101258,0.07684798531628909
101259,0.08915545188778529
101268,0.08426437713567768
101269,0.07873379794090896
101271,0.08553138837536554
101279,0.07546139928518746
101281,0.0786435924581265
101287,0.07885388368155595
101292,0.07516629438257284
101294,0.07832114333163233
101296,0.0757030424648004
101297,0.0800432414651084
101299,0.07759831277629563
101301,0.08084217870705286
101305,0.07754931049926495
101308,0.07542947868215208
101318,0.07348648351775466
101327,0.08373734198017896
101329,0.08661925930700701
101332,0.07492019369829149
101337,0.08193913124320042
101343,0.07708722625425807
101345,0.07898205197638213
101346,0.08490395445599612
101353,0.0732253863876137
101354,0.08522956134013712
101355,0.08174201247152406
101356,0.07324304065879413
101362,0.085110523481012
101363,0.08831373995390217
101365,0.08005218399967264
101366,0.0833175488362991
101367,0.086788656079566
101368,0.07497797410879167
101374,0.08552129970494586
101380,0.07820029969753654
101383,0.07448727451103473
101398,0.07264497354561993
101399,0.08738078036066224
101401,0.08477196240592587
101412,0.0840049996114063
101426,0.08713534632245663
101427,0.08772584283769862
101428,0.08262683391141037
101429,0.07920796448045123
101434,0.0796307698245184
101440,0.0830319455808546
101448,0.08388473576633064
101449,0.08038964149662632
101465,0.07968513356255043
101467,0.0806878301991815
101472,0.08938719140011327
101478,0.0773326310853238
101497,0.08004251258080201
101504,0.07752982677933527
101547,0.08096652851468289
101548,0.08465875788771034
101555,0.08018924865953632
101570,0.08387010144564346
101572,0.07797662846310834
101578,0.08054421364884597
101580,0.0835684661504134
101588,0.0832545511786172
101602,0.08013538578020014
101610,0.08324575336209677
101614,0.0875579966115233
101616,0.08365613657017441
101643,0.08420518567650195
101644,0.0836242110322505
101649,0.08105032249046035
101650,0.08242328090020841
101665,0.074070710754159
101667,0.08557668516118258
101669,0.07316512334091299
101674,0.08577435293154946
101675,0.0809150719269614
101678,0.08318110324549756
101682,0.08044400877365729
101686,0.08282738743929384
101697,0.09032642896418111
101700,0.08137259862416607
101711,0.0752111286820086
101714,0.07185320851820817
101715,0.08497625641478798
101728,0.08112331452885625
101732,0.07759118777802089
101757,0.07754237778557475
101758,0.08430112520988126
101759,0.08432574707008654
101762,0.0738899959548669
101764,0.07989268356771681
